       0.972328      0.0482406      0.0320617      1.043e+17
        1.01622      0.0684762      0.0234697    1.04303e+17
       0.984899      0.0522428      0.0174391    1.04307e+17
         1.0682      0.0704515   -0.000601642     1.0431e+17
        1.11608       0.104219      -0.010021    1.04314e+17
        1.09628      0.0953249     -0.0134178    1.04317e+17
       0.986001      0.0847883     0.00913199    1.04321e+17
        1.02231      0.0879318     0.00273239    1.04324e+17
        1.04624      0.0780145   -0.000237182    1.04328e+17
       0.955933      0.0851684      -0.011928    1.04331e+17
       0.939271      0.0818054     -0.0238262    1.04335e+17
       0.901115      0.0544531     -0.0182157    1.04338e+17
       0.972072      0.0789138     -0.0105501    1.04342e+17
       0.857441      0.0529123     -0.0153395    1.04345e+17
       0.809106      0.0547281     -0.0229587    1.04349e+17
       0.804163      0.0599941      -0.027314    1.04352e+17
       0.714156      0.0536488     -0.0217907    1.04356e+17
        0.78526      0.0583723     -0.0236009    1.04359e+17
       0.806895      0.0525861     -0.0208293    1.04362e+17
        0.72997      0.0460103     -0.0308217    1.04366e+17
       0.670186      0.0431024     -0.0339653    1.04369e+17
       0.661341      0.0476255     -0.0336841    1.04373e+17
       0.661108      0.0511944     -0.0410377    1.04376e+17
        0.67061      0.0474073     -0.0463685     1.0438e+17
       0.684795      0.0419779     -0.0300082    1.04383e+17
       0.683437      0.0635109     -0.0207991    1.04387e+17
       0.686227      0.0401383     -0.0161481     1.0439e+17
       0.674936      0.0533152     -0.0244984    1.04394e+17
       0.701454      0.0554254     -0.0118126    1.04397e+17
       0.666499      0.0689684    -0.00464426    1.04401e+17
       0.614207      0.0685738     0.00567366    1.04404e+17
       0.543765      0.0720935    -0.00569953    1.04408e+17
       0.565052      0.0703818     -0.0170585    1.04411e+17
        0.56539      0.0879358     -0.0176333    1.04415e+17
       0.589542      0.0993586     -0.0245743    1.04418e+17
       0.630257       0.124789     -0.0112708    1.04421e+17
       0.618583         0.1169    -0.00343726    1.04425e+17
